-1.89982, 1.09378, -0.182391, -2.36412
-7.31358, -3.60945, -0.451322, -2.37112
-13.0929, -11.3884, -0.930599, -2.37109
-12.7609, -13.8032, -1.02561, -2.1929
-17.8014, -20.3134, -1.16346, -2.18944
-21.5349, -26.0003, -2.50605, -2.18886
-26.5862, -33.6086, -2.07467, -2.18847
-31.5299, -40.7221, -2.66221, -2.18786
-37.4365, -47.3964, -3.0656, -2.18747
-42.476, -54.4131, -3.85959, -2.18739
-48.5366, -60.4922, -4.30412, -2.18694
-54.1217, -67.7879, -4.7609, -2.18693
-60.2998, -74.3722, -5.1816, -2.18658
-62.5358, -74.0156, -4.54187, -2.46607
-69.3742, -78.803, -4.37664, -2.4696
-76.0911, -85.4304, -5.52518, -2.46941
-83.9406, -90.9408, -5.363, -2.46843
-89.6051, -96.9792, -5.86591, -2.46798
-96.3173, -100.933, -6.14587, -2.46741
-98.4447, -101.811, -5.62331, -2.78777
-106.479, -105.345, -5.75703, -2.79074
-106.549, -106.681, -5.62482, -3.31014
-104.204, -105.356, -5.28595, 2.44683
-102.559, -104.671, -5.51438, 2.96059
-102.703, -104.258, -5.51418, 3.48473
-108.298, -108.005, -6.14205, -2.71198
-117.915, -111.522, -6.6886, -2.70817
-124.942, -115.855, -8.03983, -2.70761
-131.904, -117.743, -8.01627, -2.70747
-139.925, -121.271, -8.21072, -2.70739
-147.09, -123.487, -9.28153, -2.71313
-154.45, -126.917, -10.259, -2.71306
-163.641, -129.919, -11.4084, -2.71244
-170.142, -134.039, -12.6186, -2.71221
-178.362, -136.352, -13.9298, -2.71143
-186.268, -140.044, -14.6285, -2.75077
-194.358, -142.587, -14.9586, -2.75042
-202.516, -144.181, -15.0421, -2.77878
-203.573, -142.848, -14.0192, -3.12112
-211.22, -142.28, -12.8784, -3.10358
-218.029, -147.723, -13.6943, -2.57864
-224.566, -149.733, -13.8002, -2.57835
-225.45, -146.594, -12.8491, -2.99366
-232.158, -149.205, -12.5115, -2.99631
-229.384, -147.26, -12.4841, 3.2845
-236.445, -146.64, -12.3124, -2.99493
-234.666, -147.225, -12.259, -2.97381
-234.275, -145.693, -12.3113, -3.28809
-233.641, -147.363, -12.179, 2.86962
-228.554, -144.969, -12.6331, 3.22399
-228.718, -144.76, -12.2819, -3.05087
-229.02, -144.805, -12.2425, -3.05109
-228.675, -146.078, -12.551, -3.02394
-228.299, -144.828, -12.4451, -3.00556
-228.098, -144.452, -12.2855, -3.00575
-228.175, -144.299, -12.2044, -3.00643
-228.266, -144.426, -12.1448, -3.00654
-1.89593, 0.930863, -0.424312, -2.37046
-6.33628, -3.76327, -0.921246, -2.37937
-11.8649, -9.60504, -0.576846, -2.38041
-16.9493, -16.6936, -0.834484, -2.38008
-22.0268, -25.8713, -1.30739, -2.35249
-22.5747, -27.3926, -1.70977, -2.56938
-21.7013, -27.6892, -1.73223, -2.14976
-25.7917, -34.2964, -2.34965, -2.14353
-31.5234, -41.5204, -1.98129, -2.14124
-37.3213, -48.2242, -2.3911, -2.15508
-41.4452, -52.001, -3.10979, -2.21965
-47.6286, -57.2858, -3.16212, -2.2792
-53.7069, -64.571, -3.43534, -2.27937
-58.6816, -72.1289, -3.8599, -2.27888
-66.0711, -79.8711, -4.42703, -2.27829
-68.9531, -79.9339, -4.96084, -2.53489
-77.0565, -83.5049, -4.43246, -2.53811
-84.5622, -91.7459, -4.91492, -2.4798
-85.7849, -93.0656, -5.61267, -2.78611
-86.1413, -94.8226, -5.59209, -2.44437
-90.9437, -100.563, -4.99099, -2.43988
-97.1538, -99.8006, -5.87199, -2.60909
-103.61, -102.879, -5.44441, -2.60549
-109.657, -108.254, -5.42666, -2.60436
-112.926, -111.502, -5.73386, -2.62654
-121.602, -115.901, -6.26597, -2.62617
-124.26, -110.929, -7.42597, 3.55435
-131.519, -113.256, -7.63261, -2.73541
-132.666, -120.14, -7.90366, -2.47576
-132.062, -117.507, -8.18897, -2.93699
-138.499, -118.674, -7.28408, -2.93848
-146.068, -121.351, -6.76639, -2.89333
-148.223, -123.31, -7.76387, -3.1
-148.99, -124.067, -8.66446, -3.37004
-150.539, -126.039, -8.78345, 3.34552
-159.043, -128.403, -9.09199, -2.93256
-158.773, -128.431, -11.1097, 3.25949
-158.073, -128.259, -11.1403, -2.65624
-158.414, -131.322, -10.6826, -2.29883
-164.626, -137.445, -11.5232, -2.29249
-169.443, -129.518, -11.8274, 3.39008
-169.358, -138.353, -12.6071, -2.35446
-176.533, -144.167, -12.4634, -2.35323
-184.689, -134.196, -13.0784, 3.3247
-191.648, -136.185, -13.9218, -2.95292
-192.732, -144.398, -13.8584, -2.81166
-199.894, -147.211, -14.0558, -2.81337
-211.163, -140.999, -13.7002, 3.05719
-221.366, -148.685, -13.2084, -2.6995
-230.302, -151.523, -12.4269, -2.69859
-228.888, -142.994, -12.8103, 3.05154
-226.964, -144.983, -12.5564, 2.78568
-231.525, -150.932, -13.0518, -2.97438
-228.073, -142.41, -12.5685, 2.77785
-227.744, -148.17, -13.1102, -2.96599
-228.22, -142.32, -12.9487, 3.14452
-225.977, -149.576, -12.6, -3.03504
-232.439, -151.341, -12.2017, -3.03854
-234.197, -147.735, -12.9073, -3.55836
-229.002, -147.094, -12.8882, -3.55778
-226.671, -146.579, -11.8732, 2.20092
-224.647, -145.809, -11.905, 2.66042
-221.796, -144.579, -12.3685, 3.09321
-220.399, -144.378, -12.8581, 3.36227
-225.672, -147.239, -13.669, -2.91696
-2.19784, 1.14035, 0.711594, -2.35905
-6.63227, -3.95256, -0.655974, -2.36878
-12.0558, -10.5767, -0.832558, -2.37005
-18.6911, -18.2748, -1.24105, -2.36935
-18.6303, -22.2272, -1.23838, -2.20934
-22.699, -27.6781, -1.04178, -2.21357
-28.1472, -35.0338, -1.25898, -2.21431
-34.1569, -43.9935, -2.06338, -2.21412
-40.7211, -51.7761, -2.71287, -2.21369
-48.0336, -58.7736, -3.06028, -2.25183
-54.0526, -65.1265, -3.26056, -2.25191
-60.5068, -73.3747, -3.62646, -2.28128
-69.1106, -80.9977, -4.82856, -2.31299
-76.9815, -87.9164, -4.92296, -2.31267
-86.4207, -94.2736, -4.75536, -2.3544
-94.1037, -101.869, -5.41137, -2.35415
-103.166, -107.541, -5.24305, -2.35352
-105.603, -106.394, -5.78859, -2.71533
-112.343, -106.024, -5.18979, -2.70715
-119.233, -110.314, -5.44148, -2.70755
-127.585, -117.111, -6.08953, -2.70689
-138.355, -121.072, -6.56865, -2.73401
-144.164, -121.946, -7.59072, -2.73349
-154.782, -125.691, -8.61161, -2.74691
-165.607, -130.116, -10.8063, -2.74622
-175.808, -135.561, -11.8071, -2.74546
-186.022, -139.682, -13.7057, -2.74426
-194.824, -142.916, -13.332, -2.74362
-204.699, -144.107, -13.0638, -2.81209
-211.468, -144.091, -13.3601, -2.88708
-221.227, -145.569, -12.512, -2.88713
-231.533, -148.065, -12.1345, -2.88665
-233.083, -146.651, -12.7315, -3.36361
-231.432, -142.841, -12.4356, 2.8559
-231.568, -146.481, -12.5637, -3.22419
-230.267, -147.652, -12.2333, 2.79652
-224.388, -146.703, -12.7263, 2.73891
-222.928, -145.571, -13.164, 3.18054
-229.792, -144.88, -13.4287, -3.06976
-230.705, -145.917, -12.8948, -3.58852
-229.833, -146.634, -11.9686, 2.16706
-227.729, -146.471, -12.4822, 2.63512
-223.96, -145.154, -12.0473, 2.12077
-222.004, -144.515, -12.3853, 2.63674
-221.588, -144.645, -12.8095, 3.10824
-220.986, -145.922, -13.5808, 3.55276
-220.594, -147.099, -12.66, -3.11131
-227.496, -145.787, -12.637, -3.11358
-234.99, -145.377, -11.4686, -3.11391
-236.104, -147.947, -12.8399, -3.50637
-238.082, -151.32, -12.139, 2.98444
-238.715, -151.126, -11.5236, 3.08796
-233.818, -142.109, -11.5839, 2.68423
-226.676, -150.04, -12.2192, -3.05436
-224.395, -147.285, -12.6225, -3.58007
-1.66921, 0.911834, -0.11685, -2.25091
-5.99985, -4.07897, -0.646277, -2.26216
-12.0781, -11.6713, -0.978591, -2.26275
-17.8264, -19.8241, -1.06982, -2.2619
-23.6492, -28.143, -1.44246, -2.26099
-29.4219, -36.4539, -1.64575, -2.26035
-35.2306, -44.462, -1.88202, -2.25981
-41.8214, -52.7226, -3.27664, -2.27219
-47.9814, -59.3836, -2.99359, -2.27181
-54.6509, -66.3177, -3.18972, -2.27143
-61.187, -74.8017, -4.24339, -2.27624
-69.9623, -81.7055, -4.26713, -2.32495
